x,y
1.301647427812151,0.5752630330475315
3.1907879455719366,2.0575426034314637
3.1456602409900043,3.6382089545533685
3.6221033051743263,4.425562520926239
3.9445796658435572,5.155789010524603
3.0539296525113997,3.814573341986587
3.5672844403601456,3.0015000500291626
3.0145716053441096,4.832281970086077
3.7724548672213065,4.5548530547423525
2.22155991782832,1.6114729324154886
1.9667265036644475,2.6316565544915385
1.457318765863305,2.8435179329107703
2.757821266183436,4.338116541832158
1.2646369826833233,2.64177913548405
3.9762355787073176,3.905884407084463
0.506617101770158,1.4240696617368747
0.8452003689614509,2.0792942350702828
2.572295406656839,2.4387864963478343
1.3861623951515027,1.4221392063570237
2.2701086888465913,3.066099669572222
2.940864034596719,3.200380967319498
3.005957001092014,3.3934836916012796
2.3704115365594314,2.5566552458675034
4.560292238158404,5.594186019525726
2.5255578697029306,4.274679693396783
1.8763921712227694,2.6674640538508276
2.2672483060097375,1.6978709695304566
2.7849136576629987,3.2422503002042595
3.1062187483050736,3.4619127929472
3.155282196921448,3.0106469722436797
3.9054515351078507,4.01731641104695
2.0371160945499454,3.77999692651016
2.9948734925100586,3.4254384804814153
2.653568603181922,2.7462120128014664
4.0250032184789655,3.717496757167432
2.526762045852174,3.061732220656979
3.1143443865520686,3.3591463191797466
1.1892241527865675,0.7692648502503543
2.2423107891825826,2.2221144505157726
1.5630566060319668,0.915275552283425
1.7368732340342534,2.7789250320636
4.142077602720251,4.72406255711621
3.1067374655935427,1.258464250140759
3.826161386338919,3.7424880994081198
2.6773127748561376,3.2092452879724878
2.9160304145056384,3.5343152142250283
2.762872507417157,2.488780942102871
2.775093503790471,3.264115292590284
2.58035621482034,2.896378450724578
2.9586044078086786,5.0246629170292385
2.7796591508481936,2.713791803200146
3.27585804727112,3.901180619119851
1.540673004976919,1.2199152623057203
2.310106894699918,2.902775558371673
3.325281176876258,3.4901606169786694
3.599458819592047,3.4031707194769987
3.5912682861490657,5.364013669355387
2.146987600540681,1.904045234470644
2.4018576974034778,2.289453900548615
1.7766988163277866,2.0433326724684218
3.0908166495290117,3.7174232733500294
3.9337713546712956,4.87611479641077
2.8535976230310824,3.369197640674426
3.1628436109910454,2.8529588365927396
2.4408302881841206,2.3199503759554605
2.761514683383159,3.1613690165750024
3.0606416001333345,4.177974730381137
1.7307763701715513,1.930990215329633
2.813899503801262,2.6505047772410375
2.539821143978432,4.705942613402542
4.382956287404805,4.4493360789767955
2.1194494381033784,2.83334407418482
3.1744751126574005,2.7998522548634783
1.0961908433388592,0.941925421529529
2.064607654713706,2.4891972291964066
2.9008112369877064,2.469488351766733
3.0723101770331973,3.731687984745893
2.9790963629098126,2.8886164552921496
2.126793435927268,2.1262607645542984
2.336800132342324,2.195211357769683
3.1239197410448942,2.660422694512655
2.1125059853999835,1.8503546162489892
2.8213297842909837,2.743977630631639
2.7422560262817863,2.416007869146623
2.3276005340686696,3.0908023408991556
2.2590442400480297,3.3537806989997567
3.5317041660151074,4.7957407611465275
3.1505888457909514,4.26392821304241
3.8573465020877546,4.606459085837987
2.768258397260881,3.2434518268483155
3.785543888223655,5.175674896948947
3.581247225164188,5.530407831478174
3.64663502001212,3.2300398615434647
3.355289725112387,4.628278283152312
3.216331332375911,3.7197337863314415
3.1591180660885754,3.795463339147867
2.480459419507272,2.577264849676572
2.9571596265371456,2.5399370740515024
1.7654488324266235,1.6597082520109012
1.9542366377499427,2.214813994312832
2.6566664250219194,3.6818617905860718
3.035285051906127,4.565562959207513
3.0769235708254916,2.9002821117223125
2.8881202022231753,3.934067740461993
3.703169832137384,3.745379335851646
3.2388161097872628,4.955121477463264
2.9546185226900548,2.5386728544598154
2.5470812727969645,3.3743225841361464
3.7050271790316365,4.235121367696249
3.5967361021308033,4.2988018728100625
3.8799951585816093,3.675291493198061
1.924336053480129,2.8714936241061504
3.845908552545309,4.720657814292516
2.6053440952000932,2.4179849180976234
3.173647195434477,3.434723011519062
2.40640615115727,3.2161916297535695
2.624188382665134,3.4402336573984003
3.843213164851851,4.688914147091735
3.3443510119114706,3.8542504683237455
3.1540622745549154,3.50713003846995
1.646120043842832,1.2510072421610878
3.6689276307413365,4.617925912244768
3.1525775975959163,2.5312597906955143
2.9720672669219232,3.32720824154702
2.322727709514558,2.2785725597272393
2.3774980240817762,3.1846862220005345
4.060753367103542,4.281889682598968
3.51217394329184,3.8377444311148006
2.8149113338016405,4.008604980309418
2.2744866075113004,2.49967031471963
3.072695166656506,2.770364916938973
2.377653474135972,3.562118688942181
3.3744415814184463,3.9890086142554955
2.593166747585333,3.3793757702389042
1.4278741682538532,3.0116143459217346
2.278915146368987,2.4184955193959903
2.6857011864237523,3.851424129051037
2.108168857278581,2.5224785111109034
2.8136274004294024,1.777330380990398
2.465707440268955,4.210792417244839
3.148298252604397,4.10587865955895
3.928350348234276,4.570002615981751
4.080567291073292,4.60042224137486
1.6123211190834223,1.3219102213307201
1.3785561857181863,1.361874058420409
2.723742623485021,3.1467584461275484
3.097482303286453,4.179252638587813
2.9136291601066193,4.736120870329944
2.4823818658772536,2.7052721393452606
2.9770503594375497,3.496617900173519
4.080888121745112,2.8111644688524713
3.653779805183454,3.9347498080686236
2.6852072448735966,2.834973012929823
2.633372124517787,2.889847154315145
2.0478668169675975,2.4757910864164145
3.3340333032865717,5.784928558986117
1.6387903296638422,0.6249775065422698
4.655322550376206,5.003745539269764
3.6014543489091757,3.278114744452467
1.150396938404899,3.1139928267308483
4.099844409775312,4.839759263286691
3.4372257703778364,3.249448834711863
2.3764906495259748,1.4735185255244623
2.2374698460963582,3.778466098838946
2.8377944795498804,4.036980986051812
1.8516983500213497,2.9718897160334627
3.647619360558746,4.933243707196391
2.6766323742071836,3.50015703309366
1.2946332246311851,1.2519074737058853
3.291749058510609,4.080941610465067
2.6887662570769413,2.9350570978794583
3.978974089254648,5.013322861473852
3.211533390606487,2.8954636183248765
3.1749588865706966,3.1663957417618365
2.9912305793425333,3.8533144958698458
2.104769254548656,2.3958269096376523
4.507091502817514,5.379142913028527
3.7495217939011383,4.426870961069129
3.544053369452087,3.7247455595297265
2.7039224848006103,2.4371679767742886
